index,002-064,002-066,001-047,501-053,002-069,002-075,001-043,001-076,001-038,002-070,001-064,502-052,002-074,001-071,502-062,001-078,501-056,002-067,501-059,002-042,301-028,001-046,001-055,301-033
GRIK1,86.95609793,56.56991463,183.5363173,242.9737681,158.8269745,139.3518986,109.9121584,139.0861065,126.0802394,200.8879074,248.2625124,90.49789477,387.9172608,194.9084538,77.73785762,210.6405967,97.35733046,149.76768,50.99299491,168.6094778,322.3546006,379.9475295,58.90374594,207.8626586
CLDN17,0,7.03156041,0,2.081542947,5.322589512,0,0,0,3.990452558,0,0,1.291611316,0,0,2.184036241,0.572348195,14.39947686,1.402568628,0,38.89429883,0,0,2.918049846,0
LINC00307,0,20.58058129,0,15.2311014,15.57861695,0,18.76518835,0,0,0,0,3.780400103,9.053660356,0,4.261617886,1.675198374,60.87703358,8.210319186,0,238.0274382,0,0,0,0
CLDN8,0,4.171207681,0,1.234796748,5.051880371,0,0.760653906,0,0,0.664511199,0,0,0.61165583,0,0.431865675,0.339523953,13.28747137,1.664041747,0,44.04764131,0,0,0.577007626,0
KRTAP24-1,0,5.314352295,1.889060222,2.359800363,3.218189323,0,0.969115695,0,6.03185338,0.846624499,0,0,0,0.53283946,1.100442134,0.43257254,14.51055687,1.06004121,0,29.39575204,0,0.506747384,0,0
KRTAP25-1,0,0,0,0,14.28180235,0,4.300778302,0,0,0,0,0,0,2.364655116,0,1.919686785,16.09887458,4.704290993,0,47.4376657,0,0,0,0
KRTAP26-1,0,25.62213309,0,1.083554865,8.866219577,0,6.674865654,0,8.308979236,1.166239453,0,2.017059115,0,0,8.337326267,0,21.65424684,3.650561383,0,80.98628331,0,0,0,0
KRTAP27-1,0,12.7949655,0,3.787675656,1.937047972,0,4.666533642,0,0,2.038354,0,0,0,0,0,0,17.46798708,2.55218133,0,102.943908,0,0,0,0
KRTAP23-1,0,41.35623919,7.350324372,6.121314685,56.34881731,0,0,0,0,0,0,0,6.064379133,0,12.84544538,3.366275405,37.64033866,20.62307663,0,124.7767984,0,0,0,0
KRTAP13-2,0,9.893612776,0,1.464396144,8.986848415,0,1.804181374,0,0,1.576142208,0,0,0,0,1.024334458,0,6.753496137,3.94691081,16.35013488,44.77534773,0,0,0,0
MIR4327,0,0,54.73829797,0,15.54196138,0,18.72103496,0,0,0,0,0,0,0,10.62897637,0,46.71830269,0,0,206.4933684,0,0,0,0
KRTAP13-1,1.056104605,11.01788696,0,1.630804796,10.00808119,0,2.009201985,0,0,0,0,0,1.61563636,0,0,0,32.59073515,4.395423402,0,116.3480627,0,0,0,0
KRTAP13-3,0,6.197561412,0,0,7.506060892,0,4.520704466,0,0,1.974655437,0,0,0,0,1.283328113,1.008926293,22.56281664,3.708638496,0,74.79518314,0,0,0,0
KRTAP13-4,0,10.94876596,0,6.482295602,16.57549206,0,9.982986022,0,0,0,0,0,0,0,3.400738991,1.782394255,22.42126823,2.1839243,0,49.55063576,0,1.044014059,0,0
KRTAP15-1,0,13.00471903,0,1.92488435,19.68802857,0,7.11455129,0,0,0,0,0,0,1.303908186,4.039327832,1.058545619,29.5905792,5.188040737,0,104.631513,0,0,0,0
KRTAP19-1,0,39.54456104,0,5.853160417,7.982276236,0,2.403758266,0,0,0,0,0,0,0,4.094243166,0,41.99001526,2.629286507,21.78371444,66.28374739,0,0,0,0
KRTAP19-2,0,66.44289189,0,0,6.705922421,0,0,0,0,0,0,0,0,0,2.293053279,0,40.31528659,2.208867598,0,144.7812005,0,0,0,0
KRTAP19-3,0,47.42481776,2.80963486,7.01955108,9.572947224,0,2.882768065,0,0,5.036802275,0,0,0,0,9.820249911,0,46.76061999,3.153238528,0,63.59397214,0,0,0,0
KRTAP19-4,0,12.75755332,0,7.553201162,3.862768178,0,0,0,0,0,0,0,0,0,0,0,5.80563703,5.089437624,0,89.8125396,0,0,0,0
KRTAP19-5,1.724607932,17.99209581,0,0,5.447697802,0,0,0,0,0,0,0,0,0,7.45124117,1.464503321,36.84484697,3.588840551,0,117.6160681,0,0,0,0
KRTAP19-6,0,0,0,0,0,0,0,0,0,0,0,0,15.51010906,0,0,2.152376092,0,2.637254041,0,0,0,0,0,0
KRTAP19-7,0,0,0,0,3.002424357,2.365279905,14.46625429,0,0,3.1594487,0,0,0,0,4.106649963,0,49.63819661,3.955881062,0,159.5630574,0,0,0,0
KRTAP22-2,0,29.78213812,0,0,4.508760126,0,5.431016969,0,0,4.7445646,0,2.735306559,0,0,6.16698288,2.424177852,27.10618245,0,0,59.90421949,0,0,0,0
KRTAP6-3,0,34.30096882,0,2.03081352,6.231446778,1.636357167,2.502025113,0,0,0,0,0,2.011924524,0,2.841078591,0,15.60949579,9.578705717,0,124.1882286,0,0,0,0
KRTAP6-2,0,13.93956305,0,0,12.66198131,0,5.083987131,0,0,0,1.944873548,2.560526587,0,2.79527921,2.886463233,0,25.37415801,5.560982963,0,140.1911846,0,0,0,0
KRTAP22-1,0,29.48029212,0,13.09051418,4.463063233,0,5.375972878,0,0,0,0,0,0,0,6.104479675,0,46.95505085,2.940181871,0,74.12135266,0,2.811078395,0,0
KRTAP6-1,0,26.17849941,0,0,13.21066717,2.081446316,3.182575944,0,0,0,0,3.205779287,2.559167994,0,1.806925984,0,47.65266875,1.740587667,0,61.43177709,0,0,0,0
KRTAP20-1,0,0,5.639703427,9.393435626,14.41163691,0,0,0,0,0,0,0,0,0,3.28531997,0,28.8804053,0,0,63.82522295,0,0,0,0
KRTAP20-4,0,19.47805015,0,0,11.79523854,0,0,0,0,0,0,0,0,0,0,3.170911208,26.59189104,0,0,78.35685853,0,0,0,0
KRTAP20-2,0,0,0,3.11980048,9.572947224,0,3.843690753,0,0,0,0,0,9.272347805,0,6.546833274,0,33.57172718,0,0,10.59899536,0,0,0,0
KRTAP20-3,0,0,0,0,19.35628889,0,0,0,0,0,0,0,0,0,6.618776497,0,36.3649792,0,0,208.9516227,0,0,8.843223098,0
KRTAP21-3,0,0,0,5.105128058,10.44321515,8.227060539,0,0,0,0,0,0,0,10.37457383,7.141999936,0,31.39174489,0,0,52.03143175,0,0,0,0
KRTAP21-2,0,0,0,0,2.834907118,2.233311498,3.414781056,0,0,0,0,0,2.745888406,0,0,3.048429659,55.39026231,3.735166668,0,56.49764907,0,5.356733079,0,0
KRTAP21-1,0,0,0,6.23960096,28.71884167,0,11.53107226,0,0,10.07360455,1.470399567,0,9.272347805,2.113339113,4.364555516,5.146986308,43.16364923,4.204318037,0,180.1829211,0,0,8.747101108,0
KRTAP8-1,2.894238224,30.19434764,0,0,4.571165111,1.800559097,0,0,0,2.405116657,0,4.15974821,0,1.513706562,9.378508566,0,27.48135452,3.011397348,0,136.6500232,0,0,2.088408223,0
KRTAP7-1,2.320207619,24.20573223,0,3.582794448,9.161350326,0,8.828227306,0,0,9.640481469,0.844307102,0,0,3.640453784,5.012277347,6.895962238,16.52311676,1.207064957,0,54.77372635,0,0,1.674202431,0
KRTAP11-1,0,27.9386333,0,2.756878119,14.09889773,1.110697074,6.793118343,0,0,4.45087757,0,0,2.731235853,4.668742758,3.856832409,5.30628471,14.83318575,4.644043936,0,74.92822331,0,0,1.288260355,0
KRTAP19-8,0,13.72038753,0,0,24.92578711,0,5.004050226,0,0,13.11469272,0,5.04053347,0,8.253984838,5.682157181,0,24.97519326,2.736773062,0,206.980381,0,2.616601273,3.795911802,0
TIAM1,170.1731052,143.9211484,144.7254623,139.586698,126.0001784,44.94442459,161.4425189,209.600692,171.4123663,197.7535143,31.63943755,177.0553013,166.1959684,205.6295467,112.0505859,255.5666352,168.0459781,149.3928868,42.24849305,172.8340083,0,96.33555899,181.2745589,205.0207863
SOD1,329.0682916,236.3796993,369.0793256,442.739969,258.1932925,204.982941,255.4117909,446.9276194,293.3679697,367.4238873,317.7805208,336.8097226,399.7485196,470.0215994,332.5658709,336.9803603,254.3486328,448.5868976,270.162178,222.176409,230.7895723,215.2873285,403.3853007,574.0166785
SCAF4,115.5923011,119.7165217,121.1776665,168.3376901,158.6959851,107.0846147,185.5659556,223.0741948,123.4516634,153.0405868,200.7423831,151.1173355,167.2001174,202.2992717,141.6337332,244.089604,158.789078,131.1920268,185.7793308,171.0557621,152.5211327,272.9977114,142.7839496,63.22474709
HUNK,18.79519448,43.17872568,4.694828211,25.11314071,12.30473133,12.48043839,32.60760078,65.33938235,16.72050263,18.61312192,69.74100522,9.517682131,13.25916588,16.50220371,31.3461371,55.07616924,25.19764085,13.07112639,21.82683042,91.95914937,0,41.17285622,57.48095014,29.33165005
MIS18A,59.7453462,108.1756174,54.01663997,94.54431962,127.1156286,39.9332971,123.0570982,218.8467889,32.15682873,52.52070566,58.93403127,73.33172808,167.6904648,97.61530829,107.7328951,143.398563,92.59545531,90.42013856,68.10304113,113.9736124,0,125.7451455,67.6945074,74.35936902
MRAP,30.44970839,61.58884209,25.34933561,47.01951897,94.2216975,30.92787989,60.29397219,134.6078044,22.0749701,37.18103076,42.51268167,47.63416474,84.60845151,39.65101483,63.76596154,58.57469262,51.629625,62.07147699,10.71383281,74.98041143,0,68.61871601,17.03930097,0
URB1,157.4663313,217.6396022,177.3523405,205.3557496,317.2545125,126.2832591,234.9328796,405.1133695,116.8062321,135.0445584,244.731932,223.4131586,364.413718,291.4369777,303.5484115,251.9222057,142.7526367,284.8773473,146.1356687,158.6988214,199.0955732,290.758873,125.4869349,176.0667719
SNORA80A,172.2071743,224.5704606,490.3639193,113.9644763,388.5490344,229.5712849,234.012937,601.2075871,72.82575919,122.6609495,340.1812644,188.5752522,658.6094102,321.6626444,372.0141731,245.4658323,116.7957567,479.9414524,106.0354335,64.52917761,0,226.3744896,133.1360242,0
URB1-AS1,31.20274398,36.75280703,126.9102937,65.27929091,42.92274532,106.4518273,47.87268267,100.6287724,17.8778037,65.24204535,31.4994622,38.57736807,38.49530677,46.32561406,48.92398873,42.73670942,50.17579441,80.64094488,52.06071827,158.4109775,0,38.04934992,30.50433094,151.5821554
EVA1C,138.3489753,132.3057631,236.2184533,143.3130125,246.4291694,116.4328459,117.7107115,271.0789175,167.2332389,156.8038817,183.6165259,141.2148354,304.8308304,289.228882,247.6065585,208.2064151,121.7863404,233.1179899,96.07253615,163.3019574,104.7115564,140.6869503,80.6951726,405.1244649
TCP10L,4.69785406,6.032086041,2.680235795,3.236526792,3.652824241,1.169048739,4.400001305,1.926841438,4.70696171,2.762777226,0.683806314,2.770050365,1.547928451,1.285205278,2.498126306,3.805203046,5.146965863,3.158415365,2.492148788,17.82037947,0,1.725559571,1.877456075,10.88436629
CFAP298,24.61468455,25.03342222,27.84362186,23.18803399,27.38468856,18.876711,27.97933691,39.55246523,29.32978937,33.19087696,28.05434198,24.32666126,35.99792107,27.69049216,24.58061444,29.7101997,23.15162973,21.10096099,16.01423538,30.86126133,0,27.10456044,22.11787809,0
SYNJ1,219.0168645,102.8263228,139.8558308,239.030429,96.35167819,91.52477291,135.6009472,209.2925355,251.8459645,257.6153805,142.4080704,132.8119923,202.0479321,176.1348355,135.7099582,187.923097,138.6569322,130.51169,123.423035,121.3744045,113.0760122,167.5098672,188.206976,171.8695711
PAXBP1-AS1,21.78681494,19.08239339,31.50373744,18.9553122,26.06439339,14.16087493,26.60137343,31.60643886,31.76615874,26.75198471,18.1635576,21.10910163,21.39065482,15.56135658,19.7569417,38.72770784,18.52567548,18.94701319,23.82679778,31.13255298,0,27.09170314,37.30758918,24.48532824
PAXBP1,287.4732695,258.2681511,232.2254035,224.4841826,378.0550568,202.2900177,572.9616501,635.1586911,304.918376,253.2864499,408.4710736,334.4400306,398.9523013,441.9913011,451.7314959,695.6728924,206.1659215,210.9360369,542.8491884,116.0549945,1339.490276,516.061438,295.271581,1110.520652
C21orf62,29.63345975,56.11342184,53.06466887,40.74439743,72.44869644,38.89137743,69.50541979,136.4059922,16.82361629,31.03481761,15.06722468,50.75882031,103.0870874,138.6373022,140.090476,118.0646968,29.39024502,56.80879429,55.98959072,59.6280292,110.6065045,59.76594144,22.55440339,0
LINC01690,5.808575325,7.574797282,24.23310066,13.45413957,20.64166745,7.227244154,27.62652729,33.87485931,0,41.02895186,5.284248442,26.43654794,19.99349995,18.22754985,9.411072832,101.1168352,13.78838795,18.13112154,0,159.9785862,0,40.44829468,23.05225605,0
OLIG2,457.449346,452.0913958,340.4223191,335.3718567,146.2002099,156.6508494,1088.339505,524.9549889,159.4040223,257.83116,119.2484132,218.1738203,529.5641925,616.8980697,244.007019,1487.198184,41.99920988,315.8883811,490.714563,104.9242054,139.7331101,454.3019816,692.3617449,1042.626861
LINC00945,56.65096572,40.5598707,76.20714791,39.45118216,29.8248794,12.43892221,65.51119141,57.99406762,59.18906324,29.53853764,15.36011021,44.70210161,22.09109158,55.77194536,47.99272201,99.98687346,18.45776235,75.12496572,76.60461599,215.6114354,0,59.67101868,83.35882809,0
OLIG1,996.5092675,696.7880396,983.9086644,674.49455,171.4538854,332.8665799,1436.569696,725.9792613,477.1320747,603.0335345,86.23670278,338.4896739,1007.679435,1476.936745,332.6874281,1870.862723,119.6732589,712.5458973,444.107931,57.91444009,0,620.4902122,1091.328818,1607.117625
LINC01548,0,35.3676607,0,3.807214145,7.788160454,0.766929372,5.863257082,0,0,1.024434361,0,0,0.942950624,0,7.323576205,2.093689346,24.87396735,3.848019898,0,142.2780394,0,0,0,0
IFNAR2,66.89303391,90.77936508,83.02489278,89.57762626,70.43398621,55.26163281,88.97969154,79.74404927,62.25071396,71.70729689,80.47999708,100.5714243,92.34969029,89.88149419,90.07216651,108.5284564,95.96287684,72.05293552,81.26165864,58.01192647,98.78834096,69.79077857,70.89815502,54.60111449
IL10RB,53.59392523,92.54440797,65.44971775,70.48708738,57.79302032,49.20785591,86.13909702,89.3008096,42.67209752,68.18712969,97.10874804,83.75682737,72.37593974,60.11950158,76.25339436,104.0473631,95.63523518,61.72433067,95.58651542,87.25553844,0,61.03630049,45.60629517,27.8313679
IFNAR1,249.7510067,215.6488297,304.3668989,312.8072781,192.8115982,328.7529325,294.7086606,362.3898724,203.0101407,287.1658242,320.4342445,439.6936702,363.8415901,404.9648057,344.1013285,518.1284586,250.2475154,282.0010111,377.3437146,140.3338417,397.565988,281.7142707,316.734324,512.7218479
IFNGR2,152.7015725,266.1070004,227.2733534,243.1988552,195.2128878,297.3494738,294.4175863,251.7765112,150.0037741,244.6859165,334.8971941,310.0144726,250.8885528,245.322079,354.6545269,286.3814363,429.9403358,269.3172895,218.4078189,174.2261382,186.5777344,208.7861452,131.4320866,206.2460436
TMEM50B,152.351973,129.1895439,216.0431478,236.9956644,179.5797287,189.561957,127.4315401,272.8225547,257.7162802,159.0355066,241.0129357,231.9120278,204.9401018,215.2960666,205.2956507,286.3123702,146.5317782,185.2644343,158.5060855,124.0210843,204.4905362,136.2534364,197.121751,254.3030373
DNAJC28,25.9699529,52.77923267,32.51925767,34.89396198,28.76516239,37.34853269,33.36571554,34.09340679,37.93987132,32.5117463,13.74586434,23.91407936,29.40979348,15.52281665,21.12937642,50.40725946,35.22710727,20.70457104,29.07423177,107.9302535,183.794115,23.15059078,21.41628949,0
GART,100.1434057,133.971592,102.4474574,138.6413412,121.011143,157.6324329,171.6316275,261.4439628,91.36339599,110.122134,172.3116311,164.714437,166.4070016,180.1543206,129.6156427,192.0726997,119.116302,115.2008094,178.6090337,125.1121766,117.6130577,140.3080275,147.1693273,48.75426569
SON,599.1213841,678.8234894,745.1754468,695.7326326,661.5693267,801.1903423,797.1414339,1210.46002,523.4865425,722.3324276,783.9888678,775.6769127,859.5448964,923.978973,750.8548297,1361.582111,606.3084617,632.041342,709.0537553,210.590202,285.9532028,712.8005987,729.8259596,691.4628277
DONSON,78.14031038,88.23096258,67.14315103,91.96791503,104.2254288,96.92864504,121.918674,177.5711387,111.4269377,91.06699186,100.0416143,99.29606877,100.2237537,114.1311467,92.1218317,199.2679718,83.69641809,55.02854773,135.5417333,82.48560214,389.4697282,122.9988913,139.9287043,143.5087111
CRYZL1,90.18384458,107.3641981,114.2411998,82.38455157,105.0095124,119.4548679,99.95462734,101.6833354,115.4459825,94.74765697,95.59382515,102.4998234,110.8268477,99.43265659,98.72713607,164.8935429,105.1105086,88.19879228,112.0607593,132.8400554,0,103.9930624,134.8387514,183.5329351
ITSN1,150.3413563,116.158966,121.4462989,151.7395325,115.5356307,119.5864986,108.2907025,143.9336622,182.3925626,161.2091702,89.43082668,83.61588654,168.332252,117.9544076,110.6272736,134.3621864,115.8559343,92.71982769,83.54897871,120.0501437,83.83472599,117.2287421,138.5378647,52.12814696
ATP5PO,42.2175317,38.53827462,60.17759256,57.44960038,42.92424979,57.4531712,65.75984994,80.01733329,71.86087531,54.81693327,58.18607648,57.64334996,49.24581944,74.5202038,44.46063935,106.20652,58.8768515,38.71023046,81.88477643,58.13732847,0,75.59583944,64.73406688,79.47304172
LINC00649,3.500703879,16.43460482,6.382825621,11.62221432,13.82254517,6.751343033,12.09893896,50.68266578,5.872389622,9.309089919,1.783433849,2.40388723,2.231417406,3.234576368,6.049975392,4.013184497,26.86888991,5.281498572,1.005916501,95.49742133,0,3.424433112,2.441817706,26.35981539
MRPS6,50.6989528,73.51790144,66.42126725,59.54708344,53.79490025,86.70663336,81.92917244,131.7711755,105.4635614,69.94707395,46.01562622,56.26806612,63.48509417,63.06484834,43.55566963,133.4795555,120.3491029,82.08013456,47.2481782,72.91057091,0,91.32814115,57.34642884,117.91694
SLC5A3,133.3551667,153.5340547,185.4504761,139.2548812,120.159276,214.425323,187.8011483,228.2279002,190.9614062,150.3620043,128.7386563,130.6869215,128.5558192,132.1536763,126.7004127,275.1844284,204.4582126,168.7012602,157.1003968,85.74134545,157.6376985,188.8473036,125.5525889,152.4733526
LINC00310,15.81065869,49.21770722,16.07659361,26.77701924,25.77691155,32.99853916,33.47526526,75.91745474,34.72545347,30.09182237,10.3932145,9.040688538,21.0663219,14.13746549,16.80220808,53.05475825,35.7152878,28.1253495,4.396591146,76.25460135,138.9662821,32.97874898,21.71307842,38.40389364
KCNE2,3.979233334,16.60545474,1.475659793,8.602456508,17.5974634,8.911996598,6.05628153,30.0577792,9.423694814,5.290798964,0.579205919,3.050218161,12.1749191,9.989599156,4.298111284,15.54380071,20.7809767,10.76481431,13.72104563,70.97595558,0,9.500428601,5.742625847,0
KCNE1,7.404699423,18.54001374,13.45520603,12.34884198,8.88819675,7.739088641,7.888821391,16.28625369,42.96307181,10.82983832,16.38266713,11.49380853,5.663881007,9.914134762,19.19538935,7.293994053,30.93598656,6.625820618,7.659783442,54.38365535,0,7.513463076,10.68608315,22.30254446
RCAN1,173.4365191,159.7625251,219.1418362,296.5629294,114.5784459,228.0504795,121.3345653,361.9692852,212.6210993,136.3408276,158.9171704,358.9469269,820.9622773,419.6210212,553.7019025,245.9068051,297.6581118,135.3429382,300.2611645,172.0160329,0,262.0260908,101.2272218,144.7039301
CLIC6,0.866771862,21.47631644,7.63405451,15.72670408,10.95184843,2.696173985,16.90228157,4.332772531,6.414704177,26.29054203,4.100357755,4.567820228,1.988990669,1.359982994,10.29854188,5.520342828,23.66173103,4.058365028,0,82.9851911,0,0.862258243,0.938160585,0
LINC00160,0,13.37002013,0,6.596513783,25.6386799,0,3.250843661,5.694416741,5.058377553,4.259930831,1.243606579,2.455908545,0,0,6.459898818,1.451040062,40.56236699,0,0,107.5706005,0,0,0,0
LINC01426,5.580365916,20.21443307,5.748400454,5.26596419,51.16807707,5.78608131,12.09095753,25.3119779,2.75323478,15.20001635,5.640709976,30.89335117,9.959697531,4.864283133,13.05969484,2.632631989,19.13407134,3.064414907,0,56.11024858,0,0.925217796,2.237027341,0
RUNX1,45.27511082,119.9049457,85.14416774,142.8104996,134.3630204,150.6221907,109.9413033,93.60595148,44.83455625,85.69096769,331.3820262,223.3897503,119.9558646,66.40286813,248.8090903,104.1664896,299.3463096,71.52793805,102.780975,150.4548284,146.3366525,22.54638657,38.67618316,40.44072529
MIR802,0,46.41577909,0,27.48079572,28.10780249,0,16.92859545,29.65337229,0,0,6.476015112,102.3121049,0,0,28.83392527,30.22485577,0,0,0,46.68068168,0,0,12.84148886,0
SETD4,91.24117772,129.3120168,117.2552225,92.15568706,116.3727816,103.2440784,117.4688432,134.1183077,108.0395319,95.37303978,98.56196436,102.1600219,98.14591854,134.2155921,110.9494207,198.3298799,98.62254211,116.0710217,47.48897572,128.2437717,0,96.24626369,97.88639849,172.8385992
CBR1,188.795294,211.9211857,253.8442022,164.4809748,125.6361408,109.5945203,159.7783025,163.831856,185.9583467,158.8751346,122.4944867,160.943205,131.614354,225.337155,121.3221732,156.8423281,140.2025798,330.7116568,117.7209711,100.2967789,0,108.6797329,127.1150155,308.4851538
CBR3-AS1,18.89663979,25.50076747,46.36892275,20.17894104,31.03326333,14.85577623,24.68222324,27.77913606,26.16063014,34.06252886,19.70537048,31.61820079,20.99800647,26.64987844,20.20783808,33.76983014,42.40196631,22.40050443,6.483452382,102.0920202,0,17.20833693,21.0296159,14.15811747
