"interaction","name","selected","shared interaction","shared name"
"interacts with","IL1F7 (interacts with) PCDHGA10","false","interacts with","IL1F7 (interacts with) PCDHGA10"
"interacts with","IL20RA (interacts with) SLC39A1","false","interacts with","IL20RA (interacts with) SLC39A1"
"interacts with","IL20 (interacts with) SLC5A6","false","interacts with","IL20 (interacts with) SLC5A6"
"interacts with","IL4 (interacts with) TOR1AIP2","false","interacts with","IL4 (interacts with) TOR1AIP2"
"interacts with","IL5 (interacts with) RRBP1","false","interacts with","IL5 (interacts with) RRBP1"
"interacts with","MAP4K4 (interacts with) RAPSN","false","interacts with","MAP4K4 (interacts with) RAPSN"
"interacts with","MAP4K4 (interacts with) SLC37A1","false","interacts with","MAP4K4 (interacts with) SLC37A1"
"interacts with","MAP4K4 (interacts with) SNRPC","false","interacts with","MAP4K4 (interacts with) SNRPC"
"interacts with","IMPDH1 (interacts with) RPS3A","false","interacts with","IMPDH1 (interacts with) RPS3A"
"interacts with","IMPG1 (interacts with) NINJ2","false","interacts with","IMPG1 (interacts with) NINJ2"
"interacts with","PPP1R3G (interacts with) UNCX","false","interacts with","PPP1R3G (interacts with) UNCX"
"interacts with","ING2 (interacts with) PPFIBP1","false","interacts with","ING2 (interacts with) PPFIBP1"
"interacts with","INHBE (interacts with) RHBDD1","false","interacts with","INHBE (interacts with) RHBDD1"
"interacts with","INO80B (interacts with) SKI","false","interacts with","INO80B (interacts with) SKI"
"interacts with","NSMAF (interacts with) ST6GALNAC4","false","interacts with","NSMAF (interacts with) ST6GALNAC4"
"interacts with","INPP5E (interacts with) TSC22D2","false","interacts with","INPP5E (interacts with) TSC22D2"
"interacts with","PROCR (interacts with) RBM15","false","interacts with","PROCR (interacts with) RBM15"
"interacts with","INTS12 (interacts with) LBP","false","interacts with","INTS12 (interacts with) LBP"
"interacts with","MICAL2 (interacts with) POU3F3","false","interacts with","MICAL2 (interacts with) POU3F3"
"interacts with","MICAL2 (interacts with) VAX2","false","interacts with","MICAL2 (interacts with) VAX2"
"interacts with","INTS4 (interacts with) PCOLCE","false","interacts with","INTS4 (interacts with) PCOLCE"
"interacts with","NDST1 (interacts with) SLCO4A1","false","interacts with","NDST1 (interacts with) SLCO4A1"
"interacts with","NDST1 (interacts with) SNX5","false","interacts with","NDST1 (interacts with) SNX5"
"interacts with","IPMK (interacts with) RADIL","false","interacts with","IPMK (interacts with) RADIL"
"interacts with","IPO8 (interacts with) PDE4C","false","interacts with","IPO8 (interacts with) PDE4C"
"interacts with","IPO8 (interacts with) RCN3","false","interacts with","IPO8 (interacts with) RCN3"
"interacts with","IPO8 (interacts with) TPM2","false","interacts with","IPO8 (interacts with) TPM2"
"interacts with","IPP (interacts with) RGS19","false","interacts with","IPP (interacts with) RGS19"
"interacts with","LRP10 (interacts with) RALY","false","interacts with","LRP10 (interacts with) RALY"
"interacts with","LRP10 (interacts with) UBQLN4","false","interacts with","LRP10 (interacts with) UBQLN4"
"interacts with","IQCK (interacts with) RBM28","false","interacts with","IQCK (interacts with) RBM28"
"interacts with","SAP30L (interacts with) TFAP2A","false","interacts with","SAP30L (interacts with) TFAP2A"
"interacts with","IQSEC3 (interacts with) TFAP2A","false","interacts with","IQSEC3 (interacts with) TFAP2A"
"interacts with","IRF1 (interacts with) PPFIA4","false","interacts with","IRF1 (interacts with) PPFIA4"
"interacts with","IRF4 (interacts with) RPN2","false","interacts with","IRF4 (interacts with) RPN2"
"interacts with","IRF4 (interacts with) SSB","false","interacts with","IRF4 (interacts with) SSB"
"interacts with","IRF4 (interacts with) TPX2","false","interacts with","IRF4 (interacts with) TPX2"
"interacts with","IRF5 (interacts with) ITGB1","false","interacts with","IRF5 (interacts with) ITGB1"
"interacts with","IRF6 (interacts with) TPM2","false","interacts with","IRF6 (interacts with) TPM2"
"interacts with","IRGM (interacts with) PTCD1","false","interacts with","IRGM (interacts with) PTCD1"
"interacts with","IRS2 (interacts with) ZNF512B","false","interacts with","IRS2 (interacts with) ZNF512B"
"interacts with","IRX1 (interacts with) MED19","false","interacts with","IRX1 (interacts with) MED19"
"interacts with","IRX1 (interacts with) MRPL37","false","interacts with","IRX1 (interacts with) MRPL37"
"interacts with","IRX5 (interacts with) TSC22D2","false","interacts with","IRX5 (interacts with) TSC22D2"
"interacts with","IRX6 (interacts with) SLC16A1","false","interacts with","IRX6 (interacts with) SLC16A1"
"interacts with","ISLR2 (interacts with) MINA","false","interacts with","ISLR2 (interacts with) MINA"
"interacts with","ITCH (interacts with) RASD2","false","interacts with","ITCH (interacts with) RASD2"
"interacts with","ITCH (interacts with) RBM19","false","interacts with","ITCH (interacts with) RBM19"
"interacts with","RASD2 (interacts with) RPRD1B","false","interacts with","RASD2 (interacts with) RPRD1B"
"interacts with","RASD2 (interacts with) SLC25A13","false","interacts with","RASD2 (interacts with) SLC25A13"
"interacts with","ITGA10 (interacts with) RCE1","false","interacts with","ITGA10 (interacts with) RCE1"
"interacts with","PLEKHO1 (interacts with) SERPINB5","false","interacts with","PLEKHO1 (interacts with) SERPINB5"
"interacts with","PLEKHO1 (interacts with) SSB","false","interacts with","PLEKHO1 (interacts with) SSB"
"interacts with","PLEKHO1 (interacts with) TSC22D2","false","interacts with","PLEKHO1 (interacts with) TSC22D2"
"interacts with","MRS2 (interacts with) STEAP4","false","interacts with","MRS2 (interacts with) STEAP4"
"interacts with","MRS2 (interacts with) SYDE1","false","interacts with","MRS2 (interacts with) SYDE1"
"interacts with","ITGA7 (interacts with) LARP4B","false","interacts with","ITGA7 (interacts with) LARP4B"
"interacts with","ITGA7 (interacts with) RBM12B","false","interacts with","ITGA7 (interacts with) RBM12B"
"interacts with","ITGA8 (interacts with) SLC4A2","false","interacts with","ITGA8 (interacts with) SLC4A2"
"interacts with","ITGB2 (interacts with) TAF4","false","interacts with","ITGB2 (interacts with) TAF4"
"interacts with","ITGB3 (interacts with) PTCD1","false","interacts with","ITGB3 (interacts with) PTCD1"
"interacts with","ITIH1 (interacts with) PTPN14","false","interacts with","ITIH1 (interacts with) PTPN14"
"interacts with","ITM2B (interacts with) PLEKHA9","false","interacts with","ITM2B (interacts with) PLEKHA9"
"interacts with","ITPKC (interacts with) PARP8","false","interacts with","ITPKC (interacts with) PARP8"
"interacts with","ITPKC (interacts with) TSPAN19","false","interacts with","ITPKC (interacts with) TSPAN19"
"interacts with","ITPKC (interacts with) ZNF679","false","interacts with","ITPKC (interacts with) ZNF679"
"interacts with","ITPR1 (interacts with) RGS19","false","interacts with","ITPR1 (interacts with) RGS19"
"interacts with","ITPR1 (interacts with) SLCO4A1","false","interacts with","ITPR1 (interacts with) SLCO4A1"
"interacts with","ITPRIPL1 (interacts with) TMPRSS4","false","interacts with","ITPRIPL1 (interacts with) TMPRSS4"
"interacts with","IYD (interacts with) S100A4","false","interacts with","IYD (interacts with) S100A4"
"interacts with","JAG2 (interacts with) RPRD1B","false","interacts with","JAG2 (interacts with) RPRD1B"
"interacts with","JAK1 (interacts with) MYBL2","false","interacts with","JAK1 (interacts with) MYBL2"
"interacts with","JMJD8 (interacts with) PTPN12","false","interacts with","JMJD8 (interacts with) PTPN12"
"interacts with","JUNB (interacts with) MTERFD1","false","interacts with","JUNB (interacts with) MTERFD1"
"interacts with","JUNB (interacts with) PFN2","false","interacts with","JUNB (interacts with) PFN2"
"interacts with","KANK1 (interacts with) NPTX2","false","interacts with","KANK1 (interacts with) NPTX2"
"interacts with","KAZALD1 (interacts with) PTPN12","false","interacts with","KAZALD1 (interacts with) PTPN12"
"interacts with","KAZALD1 (interacts with) SNX10","false","interacts with","KAZALD1 (interacts with) SNX10"
"interacts with","KBTBD4 (interacts with) RGS16","false","interacts with","KBTBD4 (interacts with) RGS16"
"interacts with","KBTBD8 (interacts with) TEAD3","false","interacts with","KBTBD8 (interacts with) TEAD3"
"interacts with","KBTBD8 (interacts with) TFAP2A","false","interacts with","KBTBD8 (interacts with) TFAP2A"
"interacts with","KCNA1 (interacts with) TFB1M","false","interacts with","KCNA1 (interacts with) TFB1M"
"interacts with","KCNAB1 (interacts with) PKM2","false","interacts with","KCNAB1 (interacts with) PKM2"
"interacts with","PKM2 (interacts with) RHOQ","false","interacts with","PKM2 (interacts with) RHOQ"
"interacts with","KCNF1 (interacts with) LGR4","false","interacts with","KCNF1 (interacts with) LGR4"
"interacts with","KCNF1 (interacts with) NCOA2","false","interacts with","KCNF1 (interacts with) NCOA2"
"interacts with","LGR4 (interacts with) RGS16","false","interacts with","LGR4 (interacts with) RGS16"
"interacts with","LGR4 (interacts with) SLC39A1","false","interacts with","LGR4 (interacts with) SLC39A1"
"interacts with","KCNJ6 (interacts with) SLC4A2","false","interacts with","KCNJ6 (interacts with) SLC4A2"
"interacts with","KCNK12 (interacts with) PTPN14","false","interacts with","KCNK12 (interacts with) PTPN14"
"interacts with","KCNK16 (interacts with) KRT6B","false","interacts with","KCNK16 (interacts with) KRT6B"
"interacts with","KCNK16 (interacts with) SLCO4A1","false","interacts with","KCNK16 (interacts with) SLCO4A1"
"interacts with","KCNK16 (interacts with) SOX9","false","interacts with","KCNK16 (interacts with) SOX9"
"interacts with","KCNK16 (interacts with) WFDC5","false","interacts with","KCNK16 (interacts with) WFDC5"
"interacts with","KCNK1 (interacts with) ROBO3","false","interacts with","KCNK1 (interacts with) ROBO3"
"interacts with","PFDN1 (interacts with) SLC13A3","false","interacts with","PFDN1 (interacts with) SLC13A3"
"interacts with","KCNK4 (interacts with) PTPN12","false","interacts with","KCNK4 (interacts with) PTPN12"
"interacts with","KCNK4 (interacts with) VCPIP1","false","interacts with","KCNK4 (interacts with) VCPIP1"
"interacts with","KCNK5 (interacts with) SPOCK1","false","interacts with","KCNK5 (interacts with) SPOCK1"
"interacts with","KCNMB3 (interacts with) PCDHGA11","false","interacts with","KCNMB3 (interacts with) PCDHGA11"
"interacts with","KCNMB3 (interacts with) PCDHGA2","false","interacts with","KCNMB3 (interacts with) PCDHGA2"
"interacts with","KCNMB3 (interacts with) PITPNM1","false","interacts with","KCNMB3 (interacts with) PITPNM1"
"interacts with","KCNMB3 (interacts with) TNIP1","false","interacts with","KCNMB3 (interacts with) TNIP1"
"interacts with","KCNQ3 (interacts with) PRKCSH","false","interacts with","KCNQ3 (interacts with) PRKCSH"
"interacts with","KCNQ3 (interacts with) TFB1M","false","interacts with","KCNQ3 (interacts with) TFB1M"
"interacts with","KCNQ5 (interacts with) LLPH","false","interacts with","KCNQ5 (interacts with) LLPH"
"interacts with","KCNQ5 (interacts with) PPM1G","false","interacts with","KCNQ5 (interacts with) PPM1G"
"interacts with","KIAA0101 (interacts with) KLF11","false","interacts with","KIAA0101 (interacts with) KLF11"
"interacts with","KCNS2 (interacts with) MELK","false","interacts with","KCNS2 (interacts with) MELK"
"interacts with","KCNS2 (interacts with) MEN1","false","interacts with","KCNS2 (interacts with) MEN1"
"interacts with","KCNS2 (interacts with) PITX1","false","interacts with","KCNS2 (interacts with) PITX1"
"interacts with","KCNS2 (interacts with) TFB1M","false","interacts with","KCNS2 (interacts with) TFB1M"
"interacts with","KCNS3 (interacts with) PTBP1","false","interacts with","KCNS3 (interacts with) PTBP1"
"interacts with","KCNS3 (interacts with) SYNCRIP","false","interacts with","KCNS3 (interacts with) SYNCRIP"
"interacts with","KCNT2 (interacts with) KIF4A","false","interacts with","KCNT2 (interacts with) KIF4A"
"interacts with","KCNT2 (interacts with) LCLAT1","false","interacts with","KCNT2 (interacts with) LCLAT1"
"interacts with","KCNT2 (interacts with) RELA","false","interacts with","KCNT2 (interacts with) RELA"
"interacts with","KCNT2 (interacts with) TFG","false","interacts with","KCNT2 (interacts with) TFG"
"interacts with","KCTD17 (interacts with) MLL3","false","interacts with","KCTD17 (interacts with) MLL3"
"interacts with","KCTD17 (interacts with) NCOA3","false","interacts with","KCTD17 (interacts with) NCOA3"
"interacts with","KCTD17 (interacts with) ZKSCAN1","false","interacts with","KCTD17 (interacts with) ZKSCAN1"
"interacts with","KCTD8 (interacts with) MBOAT2","false","interacts with","KCTD8 (interacts with) MBOAT2"
"interacts with","KCTD8 (interacts with) TMEM214","false","interacts with","KCTD8 (interacts with) TMEM214"
"interacts with","MBOAT2 (interacts with) TRPM1","false","interacts with","MBOAT2 (interacts with) TRPM1"
"interacts with","KCTD9 (interacts with) RGS19","false","interacts with","KCTD9 (interacts with) RGS19"
"interacts with","KDELR1 (interacts with) RAB5B","false","interacts with","KDELR1 (interacts with) RAB5B"
"interacts with","KDM2A (interacts with) SLC39A1","false","interacts with","KDM2A (interacts with) SLC39A1"
"interacts with","KDM4B (interacts with) TWIST1","false","interacts with","KDM4B (interacts with) TWIST1"
"interacts with","KDM4DL (interacts with) POLE4","false","interacts with","KDM4DL (interacts with) POLE4"
"interacts with","KDSR (interacts with) RGS19","false","interacts with","KDSR (interacts with) RGS19"
"interacts with","KDSR (interacts with) TRIP13","false","interacts with","KDSR (interacts with) TRIP13"
"interacts with","KHDRBS1 (interacts with) PDE3A","false","interacts with","KHDRBS1 (interacts with) PDE3A"
"interacts with","KHDRBS1 (interacts with) SIRPB1","false","interacts with","KHDRBS1 (interacts with) SIRPB1"
"interacts with","KHSRP (interacts with) SGCE","false","interacts with","KHSRP (interacts with) SGCE"
"interacts with","KIAA0020 (interacts with) LIPH","false","interacts with","KIAA0020 (interacts with) LIPH"
"interacts with","KIAA0020 (interacts with) OR2T33","false","interacts with","KIAA0020 (interacts with) OR2T33"
"interacts with","KIAA0090 (interacts with) LXN","false","interacts with","KIAA0090 (interacts with) LXN"
"interacts with","KIAA0226 (interacts with) MT1F","false","interacts with","KIAA0226 (interacts with) MT1F"
"interacts with","KIAA0226 (interacts with) SCAMP4","false","interacts with","KIAA0226 (interacts with) SCAMP4"
"interacts with","KIAA0226 (interacts with) TFB1M","false","interacts with","KIAA0226 (interacts with) TFB1M"
"interacts with","KIAA0226 (interacts with) YBX1","false","interacts with","KIAA0226 (interacts with) YBX1"
"interacts with","KIAA0226 (interacts with) ZNF593","false","interacts with","KIAA0226 (interacts with) ZNF593"
